"","mu","lambda","k"
"666",3.00661246162671,0.790046205574616,42
"667",2.95254060106773,0.706137575834816,42
"668",2.71515520334587,0.886948709927941,46
"669",2.88459779564236,0.972835534884966,46
"670",2.69850998774497,0.645979384532405,46
"671",3.20651931944394,0.86513855518884,46
"672",2.53449553099324,0.795552044001474,46
"673",3.07160808062172,1.06595653673272,46
"674",2.77150615866596,0.592079529747538,46
"675",3.45844210477043,1.06346906837932,46
"676",3.2147635490781,0.702308188754841,46
"677",3.03878531389889,0.830694714306435,46
"678",3.29758507622725,0.848871020775699,46
"679",2.46948485534514,0.872893681329492,46
"680",2.85946847973359,0.831364173279657,46
"681",2.92137760214947,1.03265586135408,46
"682",2.47048877899685,0.855114526809278,46
"683",2.9330057925649,0.675509543559785,46
"684",2.89804914661648,0.937345098372056,46
"685",2.75807573613972,0.992108831556732,46
"686",3.07871604560715,0.849825107364157,46
"687",2.85603290286514,0.876560671876907,46
"688",2.53885049291141,0.73056659093656,46
"689",3.29003726308998,0.916768146452549,46
"690",2.82895074778892,0.982381550149774,46
"691",2.99716248388323,0.823139554036683,46
"692",2.66942475214941,0.984564430806707,41
"693",3.24842612996583,1.04685159612819,41
"694",2.71398123937403,0.89667037658979,41
"695",2.96116472030473,1.08649272119639,41
"696",3.60608580335279,1.03999961478496,41
"697",3.12953284476017,0.843335131475305,41
"698",2.82882779951872,0.892681075031847,41
"699",3.30933380530343,0.721121890401162,41
"700",2.66525833630297,0.662278988556437,41
"701",2.71819952466373,0.865105803688803,35
"702",3.38787812389871,0.902718123284994,46
"703",3.02704962270748,0.918279033553539,46
"704",2.97098357798036,0.781633692111496,46
"705",2.35623845492428,1.04048267694286,42
"706",3.41445319698899,0.987948832478227,42
"707",2.8584957772834,0.915199049436376,42
"708",2.86278819309992,0.726726338216694,42
"709",3.10366629748057,0.661626607919025,42
"710",2.99120660611788,0.785410862309046,42
"711",2.6297622149823,0.970906092249958,42
"712",2.67061079868558,0.887833089132221,40
"713",3.00633183013411,0.770406212234544,40
"714",2.76408883067812,0.958361883184805,40
"715",3.38792588089832,0.891381194298638,40
"716",3.18592794608276,0.86614315454384,40
"717",3.09735193291672,0.971842807298368,40
"718",2.82936997319606,0.824948009063272,40
"719",3.2974932762485,1.00826769619732,40
"720",3.21056541572148,1.07805853215281,40
"721",2.88152310055393,0.820645834453361,40
"722",3.25191946489121,0.962391619636834,40
"723",3.1303848022385,1.00728601546034,40
"724",2.79813226214746,0.923495680436278,40
"725",3.14837942086649,0.944281132608465,40
"726",3.32387374853973,0.945802242883512,40
"727",3.04523997013036,1.05139729467737,40
"728",3.40406789607897,0.896522342202043,40
"729",3.69297827807485,0.956956889580178,40
"730",3.14068610384813,0.76586729136006,40
"731",3.15609822947197,1.09946674442346,40
"732",3.21075235805378,1.00844521033492,40
"733",3.06403440790843,0.725938806969783,40
"734",3.09389196542363,0.814267767170415,40
"735",3.5431045772724,0.971562413488862,40
"736",3.08201966148153,0.85009602189037,40
"737",3.50800093340041,0.75575706141791,40
"738",2.81644050499206,0.922735725535822,40
"739",2.74668363240444,0.796629371209139,40
"740",2.86953917476504,1.02489609652267,40
"741",3.01408632790859,0.895374851723697,40
"742",3.42795572730259,0.915963745553809,40
"743",2.87583317840919,0.902247616925765,40
"744",3.08600821291765,0.945204572789997,40
"745",2.89025629936136,0.771028503748133,40
"746",2.97652109162761,0.966989283384202,40
"747",3.0542544816039,0.923836193093266,40
"748",2.95863548916632,0.913541405987372,40
"749",3.57096474015003,0.928915233256151,40
"750",3.09299223473996,0.912262980247974,40
"751",3.6123721562181,1.04377462193699,40
"752",3.27826384686274,0.740928428186682,40
"753",2.82843736712681,0.815479668023644,40
"754",3.28249384050552,0.881781264854613,40
"755",2.99568820429432,0.822997555776628,41
"756",2.85707189634865,0.979280270598283,41
"757",3.46997514660468,0.803854818369182,39
"758",2.87867323896032,1.05555748957612,39
"759",2.92451697969597,0.914618277876532,39
"760",2.98990606598929,1.01936375462835,36
"761",2.43888021569774,0.949600972196912,44
"762",2.75289224426044,0.930802655198231,44
"763",2.60603413395535,0.891435984455713,38
"764",2.79921291137035,1.09997540793641,38
"765",2.98915263047587,1.02661572780295,38
"766",3.11382133277227,1.05918078465814,40
"767",3.16877180456929,1.1468475065055,40
"768",3.12507102196778,1.0771790146538,40
"769",3.06314076351833,0.880414383133967,40
"770",3.17881881063878,0.975851590959142,40
"771",3.13546657051869,0.789599384165579,40
"772",3.2746382891821,0.999636828184256,40
"773",3.27917428530278,0.878745950882763,40
"774",3.56194850368649,1.04804038989655,40
"775",2.69423423004285,1.1375420303034,40
"776",2.72923349983755,0.602921820942663,40
"777",3.30957619610921,0.835724616447411,40
"778",3.29088350297441,0.850495281863604,40
"779",3.45918975744954,0.696712685845829,40
"780",2.7787337388523,1.04258901617846,40
"781",3.03663812755173,0.935531030602904,40
"782",3.50744483034679,1.07865682469695,40
"783",2.85883706221977,0.789730234388488,40
"784",2.89066522848646,0.977376001907336,40
"785",3.05019880008583,0.726176482125115,40
"786",3.16299407434942,0.921488402934896,40
"787",2.57730805738099,0.847821411225859,40
"788",3.1750029334513,0.854275774022856,40
"789",3.1061650575237,0.912714781759842,40
"790",3.07121788603922,0.778797165352629,40
"791",3.10576281660617,0.922883215521005,40
"792",3.24818462688286,0.869912719808533,40
"793",3.02688676077256,1.17991653167041,40
"794",3.19869544736728,0.840133202642455,40
"795",2.90277120488498,1.11333404467847,40
"796",2.80945776952793,0.970012160835596,40
"797",2.71016584211352,0.82818699675035,40
"798",3.21790667908603,1.08857493290313,40
"799",3.04018674070992,0.871759363567884,40
"800",2.91815036051837,1.06205706996625,40
"801",2.56477122127167,0.97675106626795,40
"802",2.95111416194359,0.928332690405709,40
"803",3.38781007328881,0.909130176159324,40
"804",3.51209226738121,0.886965656057563,40
"805",3.2882405016797,0.829303158481076,40
"806",2.88751913305694,0.823791040356487,40
"807",2.89848485898889,0.722372681989005,40
"808",2.91074582923117,0.967088919882723,46
"809",3.04506290139009,0.685128205331656,46
"810",3.23636819178293,0.931049726867161,46
"811",2.76660960204147,0.774883386898437,46
"812",2.97952434243291,0.95978105219601,46
"813",3.09977929704477,0.561460690939661,46
"814",2.63077548052042,0.911843572904761,46
"815",2.53608335883803,0.700393200468273,46
"816",2.60618822724832,1.03740825023534,46
"817",2.58069425862177,0.803583498468319,46
"818",3.06646715549334,0.836652872242146,46
"819",2.70561253495888,1.0174701807558,46
"820",2.89075233330016,0.711545592649779,46
"821",2.95859184964841,0.872172405261852,46
"822",2.29597931404859,1.10923954806892,46
"823",2.84132302486238,0.79095401282969,46
"824",2.60788663120894,0.886697690874406,46
"825",3.1900964286311,0.848102975926845,46
"826",3.14735742704895,0.810133658831713,41
"827",3.40878704254134,1.0026038653716,41
"828",2.95822495530463,1.02337590676262,41
"829",2.86857008867239,0.921661156038556,41
"830",3.28807534776351,1.04543699901395,41
"831",3.54264608381314,0.681133467400458,41
"832",3.5838770335397,0.974645123287119,41
"833",3.41051582819038,0.731476276494861,41
"834",2.8883637166553,0.737512804545672,41
"835",3.17387219953669,0.791479385721751,41
"836",3.28617830138225,0.911408541579714,41
"837",2.6544613076284,0.991542356070354,41
"838",3.07793686486182,0.86299145817826,41
"839",3.01077721856874,1.01048122437183,41
"840",2.83595915677103,0.797717911834821,41
"841",3.12658763978745,0.709031489065275,41
"842",2.82436950703622,0.939043857614661,41
"843",2.55851129774894,0.89558499395776,41
"844",3.34583475707971,1.01079507031561,41
"845",3.24860682663766,0.81352506821785,41
"846",2.94244932539124,0.772934497808464,41
"847",2.58804814011308,1.04652502316595,41
"848",2.83178450448697,0.746302363751215,41
"849",2.63325494021016,0.890461880729624,41
"850",3.2042522794702,0.91187460565258,41
"851",2.97086423064196,0.996019729518434,41
"852",2.97606832048932,0.890862350503667,41
"853",2.43895917815686,1.07032472593702,41
"854",2.79636402758547,0.914631738263949,41
"855",2.78879114183645,0.767136000855966,41
"856",2.75139490378345,0.928417638288415,41
"857",2.71387147468666,0.755616144832484,41
"858",2.93646833046003,1.06201513076246,41
"859",3.00407479571343,0.822005559534825,41
"860",2.86666613676787,0.796931831640159,41
"861",2.87280262904971,0.881650523703103,41
"862",3.90052236695703,0.93667746403251,41
"863",2.89104591110553,0.847122675446318,41
"864",2.75531101540807,0.977915686225558,41
"865",2.83409565527437,1.00870770068423,39
"866",3.31325551235141,0.800167672630859,39
"867",2.86562190403026,0.972018386930723,39
"868",2.42308067212467,1.05346724137029,39
"869",2.66876258994539,1.04415332192174,39
"870",3.21268527393338,0.678542503995838,39
"871",2.9731931132153,0.841433245348883,39
"872",3.38353801737844,0.760763985192797,39
"873",3.07731814564722,0.789551706815521,39
"874",3.29487787228652,0.734713563792744,39
"875",3.43079210485966,0.853580904041046,39
"876",2.60349512290777,0.991286321071896,39
"877",2.84028544767826,1.08331509363273,39
"878",3.10486693726758,0.899018466278661,39
"879",2.75530282381489,0.869740262973463,39
"880",3.10845216742818,1.07329777536204,39
"881",3.04451891073895,0.77481370927875,39
"882",3.28706995702494,0.800239039951781,39
"883",2.64940608617083,1.03574177778778,39
"884",2.85756210889792,1.16879917212813,39
"885",3.31243763887576,0.8609952179964,39
"886",2.83786336205318,0.803331290729776,39
"887",3.4404392315425,1.13878702132327,39
"888",3.28211827989498,0.925635144011121,39
"889",3.05442967691816,0.808784182412214,39
"890",3.157584957672,1.12774563522247,39
"891",2.92851442106538,0.815017778768801,39
"892",3.01382742863772,0.766454096662855,39
"893",3.20827768158803,1.15216735127091,39
"894",2.97303640395301,0.740414405950552,39
"895",2.8048429353057,0.723308591365337,39
"896",3.20683190374837,0.807998050389508,39
"897",3.96605464840396,0.994136897734183,39
"898",3.21222307558393,0.789133961454016,39
"899",3.71949020311088,0.843902204553198,39
"900",3.17693380749881,0.797467564033037,39
"901",3.5148510436949,0.963435859556086,39
"902",3.2264055053346,0.93624506552802,39
"903",2.75796828722969,0.904060194380489,39
"904",3.00080618315101,0.808474838967233,39
"905",2.58970847935054,0.841154018510116,39
"906",2.72992649363516,0.901276466255554,39
"907",2.50838813258762,0.874372842782236,39
"908",2.96255995071314,0.808602647807929,39
"909",3.2459977368259,0.981524459952614,39
"910",3.32666570160788,0.9407791313262,39
"911",2.8256107572464,0.770584194347807,39
"912",3.22563689023537,0.972253964846202,39
"913",3.2834078175173,1.04840751770154,39
"914",2.84283418301769,0.972840415249862,39
"915",3.16091636669265,1.09254450203132,39
"916",3.265530487999,1.12516971180345,39
"917",3.1843329143911,0.943436844407978,39
"918",2.74893562349141,0.873223966487273,39
"919",2.75130250475918,1.14093287990674,39
"920",2.854193577204,0.994306578886738,39
"921",3.45614004208931,1.05844750014407,39
"922",2.92210242399649,0.869279752164427,39
"923",3.45059411514527,0.769659047191265,39
"924",3.04539826818263,0.783473309035854,39
"925",2.95334581097739,0.804012570939671,39
"926",2.80150561079355,1.08678125249721,39
"927",2.71492283638491,0.929088982033909,39
"928",3.06207994672957,1.08041395137101,39
"929",3.5568342783131,1.10092333084756,39
"930",3.45302990031345,0.53373019296427,39
"931",3.63868765522847,1.015962221238,39
"932",2.84650280429044,1.27296986058193,39
"933",3.24165319931964,0.916261399983004,39
"934",3.55138762146179,0.86709076152911,39
"935",2.90725585966443,0.971434064836346,39
"936",2.86522567266111,0.935470181963883,39
"937",2.86002477185556,0.872771949890471,39
"938",3.2354753090068,0.96550613052129,39
"939",2.9235634019596,0.945128159742706,39
"940",3.31878124430238,0.846273124248412,39
"941",3.34866079543652,0.921090403436382,39
"942",3.20867613783284,0.949683730389694,39
"943",2.84470269828629,1.03528901075246,39
"944",2.97623023257673,0.984001135570618,39
"945",3.21370560791569,0.769286035653104,39
"946",2.94184289837442,0.76350132465667,39
"947",3.05010553337297,1.00834581311806,39
"948",2.9758205544094,1.00010329122121,39
"949",3.32075730984319,0.942271229459591,39
"950",3.2444467657272,0.815305319203625,39
"951",2.91469860118413,0.855072966803193,39
"952",2.78760159488218,1.02251783187363,39
"953",2.88494537186091,0.962227828722287,39
"954",2.88074554629786,1.00635244566622,39
"955",2.63192819015996,0.838685674681572,39
"956",3.60730220808408,1.01430069639876,39
"957",3.34896002501965,0.891980655254823,39
"958",3.04554907940012,0.988483099160873,39
"959",3.08735995072288,0.939694348055308,39
"960",3.2372715713906,0.79804026466926,39
"961",3.66171194843775,1.08958662586064,39
"962",3.08738279066984,0.965540740903156,39
"963",2.61169536187162,0.975411181894021,39
"964",3.56498020321516,0.876466695332773,39
"965",2.78806557929293,0.995557949189709,39
"966",3.11516664457623,1.02119743323342,39
"967",3.57180066400865,0.891366347850681,39
"968",2.36059067739429,0.91896367513606,39
"969",3.50279419631017,0.857587974801166,39
"970",3.27435195680094,0.830145101651777,39
"971",2.68840516130128,1.03028589114625,39
"972",2.64244690872066,1.00877059488786,39
"973",3.08460356747803,0.996436038429191,39
"974",2.97394423154406,0.985295585895152,39
"975",3.08504201112843,0.957828134343012,39
"976",3.73294654028741,0.977340209940354,39
"977",2.49501532180105,0.888414091522021,39
"978",3.46855060827168,1.0604834132601,39
"979",2.97176837311173,0.981970809557329,39
"980",3.2483000317165,0.755974300433478,39
"981",3.15461907401951,0.976335020257576,46
"982",3.36684211723355,0.774652002827965,46
"983",2.60141202399408,0.953363654048988,46
"984",2.96176246256932,0.73254117094422,46
"985",2.96248653153866,0.816256718000645,46
"986",3.16020984042929,0.780536856377773,46
"987",2.91164982767005,0.926560292611712,46
"988",2.93750123071625,0.943822103720044,41
"989",3.07628502280488,0.730139644211328,41
"990",2.74949963834021,0.882564435001594,41
"991",3.30545464681692,0.989183272474077,41
"992",2.99218708659512,0.752471095984761,41
"993",2.94271322762943,0.741024754398849,41
"994",2.98418278002919,0.871615089581305,41
"995",2.77871572672733,0.899465698664566,41
"996",2.94564385827411,0.698017497276975,41
"997",3.20190882893629,0.670410338074607,41
"998",2.89061918090756,1.0264253184259,41
"999",3.04169074170894,0.986166053849266,41
"1000",3.39658840904687,0.814550981634584,41
"1001",3.16316606402723,0.961045428648316,41
